Date,EUR,GBP,JPY,reur,rgbp,rjpy,cvar_rjpy_stat,cvar_rjpy_dyn
2015-01-04,0.833198,0.65241,120.495,0.00048007912,0.001839351,0.00041495584,0.17064315,0.17064315
2015-01-05,0.837472,0.654844,120.139,0.5116521,0.37238407,-0.29588526,0.15913406,0.15913406
2015-01-06,0.838307,0.657067,119.0125,0.09965515,0.33889526,-0.9420876,0.16481093,0.16481093
2015-01-07,0.843494,0.661262,119.068,0.61684066,0.6364139,0.046622887,0.21269584,0.21269584
2015-01-08,0.846941,0.662849,119.629,0.40782458,0.23970811,0.47005287,0.19890746,0.19890746
2015-01-09,0.846736,0.661417,119.2595,-0.024207685,-0.21627083,-0.3093496,0.19971767,0.19971767
2015-01-10,0.844513,0.659724,118.5425,-0.2628828,-0.25629374,-0.6030245,0.20467192,0.20467192
2015-01-11,0.844506,0.659735,118.543,-0.0008288835,0.0016673501,0.00042178878,0.2292998,0.2292998
2015-01-12,0.844787,0.65972,118.514,0.033268355,-0.002273666,-0.02446669,0.21283191,0.21283191
2015-01-13,0.84674,0.659714,118.2665,0.23091573,-0.0009094809,-0.20905446,0.19927692,0.19927692
2015-01-14,0.848854,0.658424,117.168,0.24935228,-0.1957307,-0.933175,0.19793794,0.19793794
2015-01-15,0.853457,0.657248,117.1795,0.54079556,-0.17876801,0.009814485,0.24688464,0.24688464
2015-01-16,0.862132,0.658952,116.693,1.0113231,0.25892735,-0.41603926,0.22897926,0.22897926
2015-01-17,0.864472,0.660276,117.623,0.27105248,0.20072351,0.793804,0.2400176,0.2400176
2015-01-18,0.864462,0.660289,117.624,-0.0011567821,0.0019688543,0.00085017027,0.25051996,0.25051996
2015-01-19,0.862999,0.660382,117.3605,-0.16938157,0.01408375,-0.22427021,0.23217401,0.23217401
2015-01-20,0.863454,0.661172,118.312,0.052709226,0.11955623,0.8074809,0.22996059,0.22996059
2015-01-21,0.863898,0.66069,117.9595,0.051408168,-0.07292744,-0.29838577,0.24130581,0.24130581
2015-01-22,0.8658,0.661208,117.9655,0.21992287,0.078372166,0.0050863624,0.2436438,0.2436438
2015-01-23,0.885484,0.666609,118.2105,2.2480452,0.8135202,0.20747247,0.22586232,0.22586232
2015-01-24,0.892327,0.667125,117.7985,0.7698269,0.07737675,-0.34913957,0.21629587,0.21629587
2015-01-25,0.892347,0.66713,117.799,0.0022413058,0.0007494819,0.0004244527,0.22319616,0.22319616
2015-01-26,0.89129,0.665482,118.04,-0.11852189,-0.24733393,0.20437679,0.20725521,0.20725521
2015-01-27,0.885528,0.661178,118.068,-0.64857745,-0.6488498,0.02371796,0.19891952,0.19891952
2015-01-28,0.881212,0.658774,117.869,-0.48858446,-0.36425608,-0.16868915,0.1855603,0.1855603
2015-01-29,0.885136,0.661434,117.9165,0.4443073,0.40296736,0.04029086,0.18255672,0.18255672
2015-01-30,0.883306,0.663892,117.8075,-0.20696191,0.37092802,-0.09248105,0.17103675,0.17103675
2015-01-31,0.886097,0.663786,117.531,0.31547388,-0.015967727,-0.23498079,0.16457966,0.16457966
2015-02-01,0.886109,0.66379,117.535,0.0013542444,0.000602602,0.0034032995,0.16653505,0.16653505
2015-02-02,0.883244,0.664297,117.495,-0.32384747,0.07635042,-0.03403821,0.15526116,0.15526116
2015-02-03,0.878824,0.663726,117.3835,-0.5016843,-0.08599249,-0.09494271,0.14678985,0.14678985
2015-02-04,0.873362,0.658551,117.5705,-0.6234518,-0.7827447,0.15918013,0.14207369,0.14207369
2015-02-05,0.877852,0.656218,117.3315,0.51278824,-0.3548916,-0.20348918,0.13688149,0.13688149
2015-02-06,0.875508,0.653477,117.876,-0.26737252,-0.41857135,0.46299627,0.13835172,0.13835172
2015-02-07,0.883618,0.656054,119.1275,0.9220553,0.39357653,1.0561124,0.14166243,0.14166243
2015-02-08,0.88363,0.656052,119.134,0.0013580436,-0.00030485343,0.00545619,0.16263779,0.16263779
2015-02-09,0.88294,0.656328,118.747,-0.07811748,0.04206099,-0.32537305,0.15174055,0.15174055
2015-02-10,0.883486,0.656398,118.892,0.061819743,0.01066483,0.12203386,0.15934253,0.15934253
2015-02-11,0.884048,0.655372,119.79,0.06359142,-0.15642989,0.7524692,0.15194207,0.15194207
2015-02-12,0.881558,0.653911,119.7305,-0.28205633,-0.22317567,-0.049682595,0.16338833,0.16338833
2015-02-13,0.876454,0.649566,118.8475,-0.5806575,-0.6666809,-0.7402225,0.15513708,0.15513708
2015-02-14,0.877844,0.649486,118.7985,0.15846798,-0.012316674,-0.04123781,0.18842447,0.18842447
2015-02-15,0.877848,0.64949,118.799,0.00045566077,0.0006158697,0.00042087986,0.17780675,0.17780675
2015-02-16,0.87732,0.649494,118.549,-0.06016518,0.0006158659,-0.21066122,0.16570564,0.16570564
2015-02-17,0.878958,0.650936,118.7245,0.18653089,0.2217729,0.14793058,0.16621682,0.16621682
2015-02-18,0.878125,0.649726,119.157,-0.094816245,-0.18605915,0.36362684,0.15906152,0.15906152
2015-02-19,0.877362,0.64771,118.806,-0.08692745,-0.31076702,-0.29500407,0.15858985,0.15858985
2015-02-20,0.880774,0.649338,118.824,0.38813883,0.2510317,0.015149603,0.16423473,0.16423473
2015-02-21,0.878839,0.649429,119.0135,-0.2199348,0.014013291,0.15935253,0.15347654,0.15347654
2015-02-22,0.878839,0.649422,119.011,0.0,-0.0010778757,-0.0021006241,0.14752448,0.14752448
2015-02-23,0.880984,0.649384,119.021,0.24377464,-0.005851528,0.008402232,0.13802053,0.13802053
2015-02-24,0.882648,0.647421,119.144,0.18870156,-0.30274427,0.103289746,0.12918244,0.12918244
2015-02-25,0.880867,0.645634,118.832,-0.20198303,-0.27639985,-0.26221147,0.123411804,0.123411804
2015-02-26,0.88381,0.645334,119.019,0.33354577,-0.04647675,0.15724133,0.12842071,0.12842071
2015-02-27,0.892128,0.648214,119.3945,0.93675125,0.44528764,0.3149992,0.124068685,0.124068685
2015-02-28,0.893128,0.647792,119.6065,0.11202876,-0.065123156,0.17740516,0.1240119,0.1240119
2015-03-01,0.893116,0.647794,119.606,-0.0013436014,0.0003087406,-0.00041803837,0.12044737,0.12044737
2015-03-02,0.893555,0.649546,119.8765,0.04914167,0.27009127,0.22590387,0.112988025,0.112988025
2015-03-03,0.893975,0.650572,119.786,0.04699222,0.15783186,-0.07552288,0.111264564,0.111264564
2015-03-04,0.897956,0.652352,119.6635,0.44432586,0.27323177,-0.10231803,0.10784755,0.10784755
2015-03-05,0.90492,0.655923,119.9595,0.77254725,0.5459111,0.24705487,0.10583963,0.10583963
2015-03-06,0.912172,0.658862,120.315,0.7982027,0.44707003,0.29591176,0.1050012,0.1050012
2015-03-07,0.922199,0.664944,120.823,1.0932467,0.91887224,0.4213361,0.105366886,0.105366886
2015-03-08,0.922207,0.664956,120.827,0.000867488,0.0018046469,0.003310573,0.10876243,0.10876243
2015-03-09,0.921256,0.662816,120.9605,-0.103175394,-0.32234478,0.11042756,0.10207411,0.10207411
2015-03-10,0.928113,0.662939,121.448,0.7415536,0.018555464,0.40221417,0.09828534,0.09828534
2015-03-11,0.940579,0.665314,121.352,1.334215,0.35761297,-0.07907744,0.10144794,0.10144794
2015-03-12,0.945148,0.66958,121.315,0.4845886,0.6391541,-0.030494465,0.098780155,0.098780155
2015-03-13,0.945824,0.67468,121.388,0.07149763,0.7587854,0.06015583,0.09421202,0.09421202
2015-03-14,0.952744,0.678224,121.3845,0.7289737,0.52391124,-0.002883358,0.08983191,0.08983191
2015-03-15,0.952744,0.678224,121.3845,0.0,0.0,0.0,0.08476771,0.08476771
2015-03-16,0.948776,0.676412,121.3155,-0.41735095,-0.2675259,-0.056860324,0.0799566,0.0799566
2015-03-17,0.944434,0.676149,121.3455,-0.45869267,-0.03888919,0.024725853,0.07764074,0.07764074
2015-03-18,0.940376,0.678122,121.1095,-0.4306011,0.29137468,-0.19467536,0.07366589,0.07366589
2015-03-19,0.932036,0.673152,120.5505,-0.89083546,-0.7356054,-0.46263427,0.076983355,0.076983355
2015-03-20,0.932544,0.675039,120.6615,0.054489486,0.27993086,0.09203523,0.091804504,0.091804504
2015-03-21,0.924078,0.668691,120.0695,-0.91198516,-0.9448397,-0.49183628,0.08826747,0.08826747
2015-03-22,0.924078,0.668691,120.0695,0.0,0.0,0.0,0.10485317,0.10485317
2015-03-23,0.920708,0.669907,119.885,-0.36535445,0.18168268,-0.15377918,0.098562874,0.098562874
2015-03-24,0.914152,0.670439,119.6515,-0.71460795,0.079382494,-0.19495991,0.09931105,0.09931105
2015-03-25,0.913396,0.672251,119.5985,-0.08273381,0.2699061,-0.04430512,0.101869695,0.101869695
2015-03-26,0.912242,0.671776,119.0685,-0.12642157,-0.07068311,-0.44413418,0.09767899,0.09767899
2015-03-27,0.919646,0.672716,119.2195,0.80835074,0.13982978,0.12673742,0.11211125,0.11211125
2015-03-28,0.918214,0.672147,119.1265,-0.15583345,-0.08461829,-0.07803781,0.10805665,0.10805665
2015-03-29,0.918214,0.672147,119.1265,0.0,0.0,0.0,0.10494849,0.10494849
2015-03-30,0.921582,0.674077,119.6355,0.36612797,0.2867281,0.42636666,0.09865104,0.09865104
2015-03-31,0.928264,0.675486,120.0505,0.7224417,0.2088084,0.34628674,0.10237905,0.10237905
2015-04-01,0.929221,0.674593,119.8215,0.103042565,-0.13228858,-0.19093522,0.104060695,0.104060695
2015-04-02,0.924125,0.674364,119.6595,-0.5499257,-0.033952158,-0.13529259,0.10626329,0.10626329
2015-04-03,0.91609,0.672968,119.428,-0.8732731,-0.20722443,-0.19365302,0.105828494,0.105828494
2015-04-04,0.911262,0.670318,118.992,-0.5284161,-0.39455536,-0.36574155,0.10809033,0.10809033
2015-04-05,0.911262,0.670318,118.992,0.0,0.0,0.0,0.11863177,0.11863177
2015-04-06,0.910162,0.669852,119.076,-0.12078463,-0.06954342,0.07056808,0.11129334,0.11129334
2015-04-07,0.918366,0.672134,119.8995,0.8973398,0.34009328,0.68919474,0.10597119,0.10597119
2015-04-08,0.923135,0.6721,119.9975,0.5179482,-0.005058643,0.08170173,0.11616668,0.11616668
2015-04-09,0.931463,0.675297,120.273,0.89809823,0.4745455,0.22932497,0.11076852,0.11076852
2015-04-10,0.94068,0.681526,120.3845,0.98465496,0.91818076,0.09266282,0.109248206,0.109248206
2015-04-11,0.943232,0.683445,120.198,0.27092576,0.28117833,-0.1550404,0.1045811,0.1045811
2015-04-12,0.943232,0.683445,120.198,0.0,0.0,0.0,0.10512137,0.10512137
2015-04-13,0.945082,0.683408,120.338,0.19594204,-0.005413896,0.1164067,0.09881091,0.09881091
2015-04-14,0.943441,0.680168,119.6965,-0.17378666,-0.47522193,-0.53450775,0.09536326,0.09536326
2015-04-15,0.940574,0.676918,119.407,-0.30435026,-0.47896835,-0.24215467,0.11433886,0.11433886
2015-04-16,0.933742,0.672127,119.14,-0.7290158,-0.7102832,-0.22385535,0.11862316,0.11862316
2015-04-17,0.927313,0.668384,118.937,-0.6909012,-0.5584452,-0.1705331,0.12186319,0.12186319
2015-04-18,0.925352,0.668298,118.919,-0.21169512,-0.012867683,-0.015135208,0.122346625,0.122346625
2015-04-19,0.925352,0.668298,118.919,0.0,0.0,0.0,0.115417086,0.115417086
2015-04-20,0.928648,0.669504,119.0005,0.35555592,0.18029578,0.06851057,0.108325385,0.108325385
2015-04-21,0.932748,0.671064,119.479,0.4405303,0.23273727,0.4012929,0.10316207,0.10316207
2015-04-22,0.93106,0.667216,119.679,-0.18113458,-0.5750681,0.16725348,0.10614087,0.10614087
2015-04-23,0.930401,0.665467,119.849,-0.0708046,-0.26247817,0.14194585,0.103407875,0.103407875
2015-04-24,0.922586,0.661872,119.329,-0.84350795,-0.5416866,-0.43482327,0.10025345,0.10025345
2015-04-25,0.919548,0.658432,118.966,-0.32983515,-0.5210933,-0.3046646,0.11425272,0.11425272
2015-04-26,0.919548,0.658432,118.966,0.0,0.0,0.0,0.12164219,0.12164219
2015-04-27,0.920357,0.658757,119.079,0.08793933,0.049347512,0.09494004,0.11407154,0.11407154
2015-04-28,0.916019,0.654992,119.0035,-0.47245315,-0.5731704,-0.063423395,0.10913252,0.10913252
2015-04-29,0.906684,0.65013,118.9555,-1.0243119,-0.7450679,-0.040343083,0.10530629,0.10530629
2015-04-30,0.896242,0.649302,119.122,-1.1583523,-0.12744032,0.13987045,0.10071606,0.10071606
2015-05-01,0.891075,0.654712,119.844,-0.5781867,0.8297505,0.6042719,0.097678095,0.097678095
2015-05-02,0.893061,0.660537,120.21,0.22262886,0.8857696,0.30493164,0.10577051,0.10577051
2015-05-03,0.893061,0.660537,120.21,0.0,0.0,0.0,0.1063177,0.1063177
2015-05-04,0.895412,0.660686,120.1445,0.262906,0.02255486,-0.05450283,0.099917196,0.099917196
2015-05-05,0.897098,0.660408,120.108,0.18811616,-0.042086333,-0.030384699,0.0962878,0.0962878
2015-05-06,0.888344,0.657378,119.7185,-0.98060536,-0.45986304,-0.32481843,0.0918843,0.0918843
2015-05-07,0.883439,0.65658,119.4815,-0.55368096,-0.12146509,-0.1981606,0.100534156,0.100534156
2015-05-08,0.890778,0.647652,119.8645,0.82729924,-1.369103,0.32003903,0.10319502,0.10319502
2015-05-09,0.892578,0.64756,119.794,0.20186666,-0.014206168,-0.05883372,0.104216345,0.104216345
2015-05-10,0.892578,0.64756,119.794,0.0,0.0,0.0,0.10050036,0.10050036
2015-05-11,0.895876,0.645858,119.9235,0.36881056,-0.2631788,0.10804386,0.094535835,0.094535835
2015-05-12,0.892522,0.63993,120.038,-0.37508473,-0.922087,0.09543198,0.091171876,0.091171876
2015-05-13,0.887111,0.637164,119.5955,-0.60810477,-0.4331716,-0.3693144,0.087747775,0.087747775
2015-05-14,0.878476,0.634417,119.17,-0.97815275,-0.43206123,-0.35641703,0.09846013,0.09846013
2015-05-15,0.87712,0.634632,119.4425,-0.15447749,0.033883642,0.2284039,0.10857981,0.10857981
2015-05-16,0.873512,0.635886,119.348,-0.41219458,0.19739987,-0.07914888,0.107154526,0.107154526
2015-05-17,0.873512,0.635886,119.348,0.0,0.0,0.0,0.104150265,0.104150265
2015-05-18,0.877778,0.637216,119.6975,0.4871847,0.20893855,0.29241315,0.09791276,0.09791276
2015-05-19,0.890908,0.642042,120.2105,1.4847453,0.7545034,0.42766458,0.09851253,0.09851253
2015-05-20,0.89941,0.644193,120.969,0.94978255,0.33446485,0.62899417,0.10227576,0.10227576
2015-05-21,0.899022,0.640566,121.098,-0.0431487,-0.56462103,0.106582075,0.110943235,0.110943235
2015-05-22,0.900714,0.64089,121.098,0.18802764,0.05056748,0.0,0.10648872,0.10648872
2015-05-23,0.908064,0.645607,121.5345,0.81270784,0.7333124,0.3598038,0.100075334,0.100075334
2015-05-24,0.908064,0.645607,121.5345,0.0,0.0,0.0,0.102167584,0.102167584
2015-05-25,0.910506,0.646143,121.5685,0.26856282,0.0829882,0.027971683,0.096078604,0.096078604
2015-05-26,0.915914,0.648492,122.42,0.5921985,0.3628826,0.69798654,0.090875044,0.090875044
2015-05-27,0.918564,0.650428,123.3705,0.28891072,0.29809403,0.7734268,0.10131773,0.10131773
2015-05-28,0.91599,0.652443,123.948,-0.28061333,0.30931714,0.46701,0.113726504,0.113726504
2015-05-29,0.91171,0.65362,123.883,-0.46834904,0.18023638,-0.0524551,0.11800584,0.11800584
2015-05-30,0.909844,0.653872,124.146,-0.20488007,0.03854708,0.21207206,0.11310278,0.11310278
2015-05-31,0.909844,0.653872,124.146,0.0,0.0,0.0,0.111036755,0.111036755
2015-06-01,0.914269,0.655912,124.2945,0.48516825,0.311502,0.11954574,0.10427915,0.10427915
2015-06-02,0.907519,0.655536,124.514,-0.7410336,-0.0573412,0.17644097,0.100557305,0.100557305
2015-06-03,0.894322,0.65242,124.1875,-1.4648613,-0.47646952,-0.2625639,0.09835948,0.09835948
2015-06-04,0.886706,0.651175,124.3275,-0.85524166,-0.1910103,0.11266927,0.10403771,0.10403771
2015-06-05,0.893999,0.653006,124.9225,0.8191184,0.28078943,0.4774332,0.10017404,0.10017404
2015-06-06,0.89979,0.654941,125.599,0.6456746,0.29588377,0.5400747,0.10509565,0.10509565
2015-06-07,0.89979,0.654941,125.599,0.0,0.0,0.0,0.111461766,0.111461766
2015-06-08,0.895933,0.654526,125.2465,-0.42957693,-0.06338457,-0.28104967,0.10467186,0.10467186
2015-06-09,0.886352,0.651956,124.374,-1.075147,-0.39342347,-0.699064,0.111091256,0.111091256
2015-06-10,0.884748,0.647124,123.295,-0.18113042,-0.7439145,-0.8713297,0.13984938,0.13984938
2015-06-11,0.887012,0.645559,123.337,0.25556523,-0.24213219,0.034058843,0.18119507,0.18119507
2015-06-12,0.889716,0.644224,123.5235,0.30437997,-0.20701164,0.1510975,0.16960223,0.16960223
2015-06-13,0.887394,0.642616,123.407,-0.2613233,-0.24991465,-0.09435854,0.16229947,0.16229947
2015-06-14,0.887394,0.642616,123.407,0.0,0.0,0.0,0.15653498,0.15653498
2015-06-15,0.890151,0.643198,123.444,0.31020337,0.09052632,0.029977597,0.14619975,0.14619975
2015-06-16,0.888084,0.640502,123.468,-0.23247781,-0.42003646,0.019440124,0.13727953,0.13727953
2015-06-17,0.887674,0.637028,123.7,-0.046177465,-0.5438633,0.18772662,0.12878181,0.12878181
2015-06-18,0.879167,0.630229,123.0145,-0.962969,-1.0730366,-0.5557045,0.12518609,0.12518609
2015-06-19,0.881376,0.629976,122.922,0.25094545,-0.0401522,-0.07522267,0.14613053,0.14613053
2015-06-20,0.881088,0.629802,122.709,-0.032681517,-0.027623914,-0.17343092,0.14044102,0.14044102
2015-06-21,0.881088,0.629802,122.709,0.0,0.0,0.0,0.14017251,0.14017251
2015-06-22,0.879972,0.63067,123.039,-0.12674187,0.1377262,0.26856795,0.13114953,0.13114953
2015-06-23,0.889514,0.634023,123.7025,1.0785158,0.5302485,0.5378111,0.12951626,0.12951626
2015-06-24,0.893671,0.635462,123.9505,0.46624523,0.2267062,0.2002803,0.13520844,0.13520844
2015-06-25,0.89269,0.636342,123.685,-0.109832235,0.13838613,-0.21442814,0.13154392,0.13154392
2015-06-26,0.894034,0.635342,123.6065,0.15044296,-0.1572718,-0.06348783,0.1338099,0.1338099
2015-06-27,0.894999,0.635046,123.846,0.10787952,-0.046599936,0.19357257,0.12836488,0.12836488
2015-06-28,0.894999,0.635046,123.846,0.0,0.0,0.0,0.12494456,0.12494456
2015-06-29,0.90127,0.636175,122.734,0.6982279,0.17762455,-0.90194464,0.11711793,0.11711793
2015-06-30,0.894322,0.635833,122.37,-0.773899,-0.053773247,-0.297017,0.15881288,0.15881288
2015-07-01,0.900284,0.638394,122.791,0.664438,0.40196973,0.3434481,0.16456611,0.16456611
2015-07-02,0.903154,0.640736,123.2835,0.31828123,0.3661868,0.4002858,0.16320942,0.16320942
2015-07-03,0.901177,0.640742,122.934,-0.21913949,0.0009364187,-0.28389552,0.16360998,0.16360998
2015-07-04,0.899782,0.642252,122.771,-0.1549175,0.23538703,-0.13267945,0.16843079,0.16843079
2015-07-05,0.899782,0.642252,122.771,0.0,0.0,0.0,0.16438502,0.16438502
2015-07-06,0.905539,0.642166,122.529,0.63778347,-0.01339128,-0.19730948,0.15341122,0.15341122
2015-07-07,0.909144,0.644419,122.5395,0.39731508,0.35022983,0.008569033,0.15377887,0.15377887
2015-07-08,0.906795,0.649246,121.587,-0.25870928,0.7462554,-0.7803371,0.14368604,0.14368604
2015-07-09,0.904736,0.650234,121.2095,-0.22732162,0.15206085,-0.31096026,0.1791626,0.1791626
2015-07-10,0.899054,0.647241,122.219,-0.6300089,-0.46135846,0.8294064,0.18501943,0.18501943
2015-07-11,0.896444,0.644426,122.798,-0.29072735,-0.43587154,0.47262114,0.19832711,0.19832711
2015-07-12,0.896444,0.644426,122.798,0.0,0.0,0.0,0.1992509,0.1992509
2015-07-13,0.902396,0.644444,123.0485,0.66176224,0.0027931444,0.20378576,0.18537869,0.18537869
2015-07-14,0.908286,0.643704,123.4045,0.6505859,-0.114893645,0.2888991,0.17854685,0.17854685
2015-07-15,0.909968,0.63967,123.5865,0.18501271,-0.62865746,0.14737381,0.17474823,0.17474823
2015-07-16,0.916556,0.640348,123.9535,0.7213733,0.10593602,0.29651794,0.16697115,0.16697115
2015-07-17,0.919582,0.640201,124.0735,0.32960516,-0.022958903,0.09676366,0.16409186,0.16409186
2015-07-18,0.923382,0.64088,124.064,0.41237977,0.10600424,-0.007657045,0.1556338,0.1556338
2015-07-19,0.923382,0.64088,124.064,0.0,0.0,0.0,0.14576621,0.14576621
2015-07-20,0.92268,0.641694,124.2075,-0.07605379,0.12693226,0.11559927,0.13629758,0.13629758
2015-07-21,0.920146,0.642616,124.2245,-0.27501258,0.14357907,0.013685837,0.13034904,0.13034904
2015-07-22,0.915357,0.641264,123.8525,-0.52182,-0.21061166,-0.29990712,0.12224613,0.12224613
2015-07-23,0.911918,0.641616,123.9265,-0.37640795,0.05487653,0.05973065,0.12922202,0.12922202
2015-07-24,0.911672,0.644999,123.8865,-0.026979748,0.52587724,-0.03228241,0.122353636,0.122353636
2015-07-25,0.91054,0.644675,123.8035,-0.124244615,-0.050245255,-0.06701926,0.11621676,0.11621676
2015-07-26,0.91054,0.644675,123.8035,0.0,0.0,0.0,0.11210071,0.11210071
2015-07-27,0.905088,0.6437,123.4055,-0.6005654,-0.15135348,-0.32199502,0.10526219,0.10526219
2015-07-28,0.903873,0.64182,123.515,-0.13433127,-0.29248884,0.08869252,0.1136559,0.1136559
2015-07-29,0.90521,0.640152,123.649,0.14780971,-0.26022425,0.10843004,0.108596966,0.108596966
2015-07-30,0.912976,0.640843,124.199,0.85426325,0.1078849,0.44382113,0.10434,0.10434
2015-07-31,0.911154,0.640773,124.0325,-0.19976653,-0.010923709,-0.13414899,0.108322,0.108322
2015-08-01,0.910336,0.640156,123.859,-0.089816585,-0.096336335,-0.13998061,0.10773342,0.10773342
2015-08-02,0.910336,0.640156,123.859,0.0,0.0,0.0,0.10744044,0.10744044
2015-08-03,0.911698,0.640602,124.033,0.14950328,0.06964626,0.14038374,0.100955255,0.100955255
2015-08-04,0.913346,0.641274,124.035,0.18059844,0.10484634,0.001612461,0.097914405,0.097914405
2015-08-05,0.919367,0.641754,124.514,0.65706104,0.074823,0.38543755,0.0920758,0.0920758
2015-08-06,0.916636,0.642164,124.78,-0.2974943,0.06386701,0.21340273,0.095044,0.095044
2015-08-07,0.914888,0.645155,124.612,-0.19087934,0.46468753,-0.13472767,0.09398027,0.09398027
2015-08-08,0.911888,0.64546,124.2175,-0.3284478,0.04726429,-0.31708485,0.09410229,0.09410229
2015-08-09,0.911888,0.64546,124.2175,0.0,0.0,0.0,0.102377556,0.102377556
2015-08-10,0.911282,0.644646,124.4985,-0.06647762,-0.1261912,0.22596063,0.09627287,0.09627287
2015-08-11,0.907305,0.641874,124.84,-0.43737322,-0.4309306,0.27392498,0.095429316,0.095429316
2015-08-12,0.899644,0.641344,124.5875,-0.84795374,-0.08260483,-0.20246372,0.09571467,0.09571467
2015-08-13,0.898078,0.64047,124.405,-0.17422053,-0.13636926,-0.14659078,0.09873131,0.09873131
2015-08-14,0.897472,0.640086,124.3235,-0.06750021,-0.05997395,-0.0655333,0.0991548,0.0991548
2015-08-15,0.900118,0.639272,124.333,0.29439437,-0.12725134,0.007641063,0.09604261,0.09604261
2015-08-16,0.900118,0.639272,124.333,0.0,0.0,0.0,0.09040451,0.09040451
2015-08-17,0.901575,0.639742,124.4,0.1617368,0.073494114,0.05387303,0.0851847,0.0851847
2015-08-18,0.904376,0.639793,124.383,0.31019694,0.007971646,-0.013666528,0.081280634,0.081280634
2015-08-19,0.904576,0.638262,124.239,0.02211225,-0.23958291,-0.11583851,0.077235125,0.077235125
2015-08-20,0.896206,0.638048,123.813,-0.92960286,-0.033534173,-0.3434767,0.07733624,0.07733624
2015-08-21,0.885756,0.63722,122.7895,-1.1728779,-0.12985508,-0.8300856,0.08681404,0.08681404
2015-08-22,0.878183,0.637174,122.031,-0.85865176,-0.0072191176,-0.61963964,0.12133243,0.12133243
2015-08-23,0.878183,0.637174,122.031,0.0,0.0,0.0,0.14588746,0.14588746
2015-08-24,0.870004,0.636444,120.213,-0.9357191,-0.114634074,-1.5009942,0.13640915,0.13640915
2015-08-25,0.868478,0.634892,119.491,-0.1755555,-0.24415272,-0.60241145,0.22527467,0.22527467
2015-08-26,0.873362,0.640256,119.381,0.56078774,0.8413191,-0.09209954,0.24976312,0.24976312
2015-08-27,0.88541,0.646968,120.3855,1.3700683,1.0428737,0.83790344,0.23757714,0.23757714
2015-08-28,0.889549,0.649294,121.0645,0.46637782,0.35887846,0.56243676,0.2498194,0.2498194
2015-08-29,0.894098,0.649722,121.73,0.5100796,0.065896034,0.5482016,0.25127652,0.25127652
2015-08-30,0.894098,0.649722,121.73,0.0,0.0,0.0,0.25213188,0.25213188
2015-08-31,0.89136,0.64934,121.226,-0.30670026,-0.05881167,-0.41489053,0.23369946,0.23369946
2015-09-01,0.887654,0.651396,120.3165,-0.41663587,0.31612897,-0.7530801,0.2445028,0.2445028
2015-09-02,0.88776,0.653595,120.04,0.011940877,0.33701414,-0.23007502,0.28049842,0.28049842
2015-09-03,0.893811,0.654542,120.289,0.6792907,0.14478609,0.20721601,0.2757915,0.2757915
2015-09-04,0.898234,0.656879,119.349,0.493627,0.35640767,-0.7845207,0.26249084,0.26249084
2015-09-05,0.896942,0.659104,119.018,-0.14394134,0.3381506,-0.2777232,0.30114174,0.30114174
2015-09-06,0.896942,0.659104,119.018,0.0,0.0,0.0,0.29873076,0.29873076
2015-09-07,0.896338,0.656491,119.299,-0.0673626,-0.39723524,0.23582047,0.27614596,0.27614596
2015-09-08,0.894422,0.651668,119.653,-0.21398744,-0.7373755,0.29629403,0.26387215,0.26387215
2015-09-09,0.894766,0.650266,120.538,0.0384532,-0.21537198,0.7369169,0.25470662,0.25470662
2015-09-10,0.890856,0.649598,120.6475,-0.43794334,-0.10277999,0.090801485,0.26250055,0.26250055
2015-09-11,0.885328,0.647848,120.672,-0.62246007,-0.2697609,0.020305032,0.24606632,0.24606632
2015-09-12,0.881986,0.648116,120.579,-0.37820148,0.041359175,-0.07709813,0.22858764,0.22858764
2015-09-13,0.881986,0.648116,120.579,0.0,0.0,0.0,0.21704243,0.21704243
2015-09-14,0.88269,0.647958,120.2975,0.07978802,-0.024381325,-0.23372984,0.20165616,0.20165616
2015-09-15,0.884893,0.649284,120.087,0.24926707,0.20443378,-0.17513613,0.20172837,0.20172837
2015-09-16,0.88691,0.648984,120.4305,0.22767778,-0.04621542,0.2856343,0.19815233,0.19815233
2015-09-17,0.883346,0.644176,120.679,-0.40265417,-0.74360824,0.20613049,0.1930299,0.1930299
2015-09-18,0.877382,0.64157,119.737,-0.67744964,-0.40536833,-0.7836457,0.18574445,0.18574445
2015-09-19,0.884928,0.643913,119.9855,0.85638124,0.36453265,0.20732312,0.22303972,0.22303972
2015-09-20,0.884928,0.643913,119.9855,0.0,0.0,0.0,0.2136723,0.2136723
2015-09-21,0.887662,0.644158,120.198,0.3084754,0.038041383,0.17694809,0.19857448,0.19857448
2015-09-22,0.895452,0.647115,120.186,0.8737579,0.45799845,-0.009984026,0.18998727,0.18998727
2015-09-23,0.897236,0.653351,120.117,0.1990308,0.9590482,-0.0574275,0.17746142,0.17746142
2015-09-24,0.891726,0.65565,119.9005,-0.6160016,0.3512606,-0.18040356,0.16859244,0.16859244
2015-09-25,0.895023,0.657581,120.556,0.36905056,0.29408404,0.5452143,0.16723022,0.16723022
2015-09-26,0.893021,0.658805,120.6005,-0.22393194,0.18596375,0.036905494,0.17185095,0.17185095
2015-09-27,0.893021,0.658805,120.6005,0.0,0.0,0.0,0.16109307,0.16109307
