Date,SANDP,FORD,GE,MICROSOFT,ORACLE,USTB3M,FORDRET,GERET,MSOFTRET,PORTRET,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
2011-10-01,1251.0,11.3,15.87,26.63,32.32,0.02,20.855614973262046,9.826989619377164,6.990759341100837,16.200447166918014,,,,,,,,
2011-11-01,1246.91,10.25,15.11,25.58,30.92,0.01,-9.292035398230095,-4.788909892879645,-3.942921517085996,-7.496054005231739,,,,,,,,
2011-12-01,1258.86,10.41,17.17,25.96,25.3,0.01,1.560975609756099,13.63335539377897,1.4855355746677192,1.5356463865770076,,,,,,,,
2012-01-01,1312.45,12.06,17.94,29.53,27.88,0.02,15.850144092219022,4.484566103669188,13.751926040061633,15.14566094531658,,,,,,,,
2012-02-01,1365.9,12.02,18.43,31.74,28.92,0.06,-0.33167495854063783,2.731326644370114,7.483914663054511,2.29243322976619,,,,,,,,
2012-03-01,1408.47,12.12,19.41,32.26,28.82,0.08,0.831946755407651,5.3174172544764,1.6383112791430359,1.1026861176238427,,,,,,,,
2012-04-01,1397.86,11.0,18.94,32.02,29.12,0.08,-9.240924092409234,-2.4214322514167894,-0.7439553626782235,-6.38804077854309,,,,,,,,
2012-05-01,1309.87,10.3,18.46,29.19,26.22,0.09,-6.363636363636357,-2.5343189017951446,-8.838226108682079,-7.194487460875678,,,,,,,,
2012-06-01,1362.33,9.35,20.33,30.59,29.42,0.07,-9.223300970873797,10.130010834236172,4.79616306954436,-4.516222917225182,,,,,,,,
2012-07-01,1379.32,9.01,20.24,29.47,29.97,0.1,-3.636363636363635,-0.44269552385636923,-3.6613272311212848,-3.6447452398746636,,,,,,,,
2012-08-01,1406.54,9.16,20.2,30.82,31.41,0.1,1.664816870144288,-0.19762845849801952,4.580929759077033,2.6439107172331644,,,,,,,,
2012-09-01,1440.9,9.67,22.32,29.76,31.22,0.1,5.567685589519648,10.4950495049505,-3.4393251135626173,2.543554118642666,,,,,,,,
2012-10-01,1412.2,11.0,20.7,28.54,30.91,0.09,13.75387797311272,-7.258064516129037,-4.099462365591406,7.759564192617645,,,,,,,,
2012-11-01,1416.34,11.28,20.77,26.62,32.0,0.09,2.5454545454545396,0.33816425120773086,-6.727400140154164,-0.567934857982282,,,,,,,,
2012-12-01,1426.19,12.76,20.82,26.71,33.32,0.1,13.12056737588653,0.240731824747235,0.3380916604057094,8.828811946565459,,,,,,,,
2013-01-01,1498.11,12.86,22.1,27.45,35.51,0.08,0.7836990595611257,6.14793467819405,2.770497940846119,1.4507728780857367,,,,,,,,
2013-02-01,1514.68,12.52,23.22,27.8,34.24,0.06,-2.6438569206842915,5.067873303167409,1.2750455373406244,-1.3280733999036716,,,,,,,,
2013-03-01,1569.18,13.05,23.12,28.61,32.33,0.11,4.2332268370607125,-0.43066322136088664,2.9136690647481966,3.7901812675106488,,,,,,,,
2013-04-01,1597.55,13.61,22.29,33.1,32.78,0.08,4.2911877394635916,-3.5899653979238835,15.693813351974843,8.11965426428107,,,,,,,,
